anime_id,genre,type,episodes,rating,members
9331,"Action, Shounen, Supernatural",TV,13,7.08,89183
2706,"Cars, Shounen, Sports",TV,51,7.07,2378
579,"Comedy, Ecchi, Sci-Fi",TV,15,7.07,22292
11285,"Action, Drama, School, Slice of Life",TV,8,7.07,198991
3407,"Action, Sci-Fi",TV,24,7.07,55444
31105,"Action, Mecha, Sci-Fi",ONA,1,7.07,987
31196,"Action, Game, Shounen",TV,26,7.07,3060
12255,"Comedy, Parody",Special,1,7.07,19277
8358,"Comedy, Ecchi, Kids, School, Shounen, Slice of Life",Movie,1,7.07,1999
8360,"Comedy, Ecchi, Kids, School, Shounen, Slice of Life",Movie,1,7.07,1346
10017,"Adventure, Fantasy, Martial Arts, Sci-Fi, Shounen, Super Power",OVA,1,7.07,15280
127,"Action, Comedy, Fantasy, Mecha, Sci-Fi, Shounen",TV,24,7.07,14582
2165,"Comedy, Fantasy, Horror",TV,100,7.07,1656
3579,"Action, Mecha, Sci-Fi, Shounen",TV,51,7.07,2938
10950,"Comedy, Mecha, Sci-Fi",Special,3,7.07,3121
5217,"Action, Sports",TV,39,7.07,737
30533,"Action, Mecha, Sci-Fi",OVA,1,7.07,3569
25087,"Adventure, Drama, Slice of Life",Special,2,7.07,313
4205,"Romance, School",Special,1,7.07,9144
6293,"Action, School, Shounen",OVA,2,7.07,1509
4078,"Comedy, Ecchi, School, Seinen",Special,1,7.07,4623
1399,"Action, Comedy, Drama, Mecha, Music, Sci-Fi, Shounen",OVA,3,7.07,5616
632,"Comedy, Ecchi, Military, Romance, Sci-Fi",Special,1,7.07,4783
2751,"Drama, Fantasy, Slice of Life",Special,1,7.07,6273
31138,"Action, Comedy, Fantasy, Magic",Special,8,7.07,25625
6902,Historical,TV,52,7.07,1363
1260,"Adventure, Sci-Fi, Shounen",Movie,1,7.07,8217
5203,"Fantasy, Slice of Life",TV,44,7.07,589
4810,Action,TV,35,7.07,2822
2415,"Adventure, Sports",TV,25,7.07,1920
1208,"Adventure, Demons, Fantasy, Historical",Movie,1,7.07,1850
2097,"Action, Comedy, Sci-Fi",OVA,2,7.07,1588
9874,"Fantasy, Magic",OVA,2,7.07,18305
1892,"Adventure, Comedy, Sci-Fi, Shounen",TV,25,7.07,486
15489,"Action, Fantasy, Game, Shounen",TV,73,7.07,11293
18677,"Comedy, Ecchi, Fantasy, Romance",TV,12,7.07,115338
7669,"Comedy, Fantasy, School",OVA,1,7.06,14351
873,"Adventure, Drama, Fantasy, Game, Sci-Fi",TV,26,7.06,50480
9776,"Comedy, School, Seinen, Slice of Life",TV,12,7.06,58564
8,"Adventure, Fantasy, Shounen, Supernatural",TV,52,7.06,9848
13145,"Action, Adventure, Demons, Game, Shounen",TV,39,7.06,11031
30903,Music,Music,2,7.06,745
16512,"Action, Demons, Supernatural",TV,13,7.06,101266
1151,"Comedy, Mecha, Police, Sci-Fi",OVA,4,7.06,7850
9314,"Adventure, Fantasy, Sci-Fi",TV,11,7.06,55100
11809,Comedy,TV,12,7.06,2284
5688,"Adventure, Comedy, Fantasy, Horror, Supernatural",TV,65,7.06,1276
2916,"Mecha, Shounen",TV,47,7.06,367
456,"Comedy, School, Slice of Life",TV,26,7.06,12234
1180,"Action, Comedy, Police, Romance, Sci-Fi",TV,25,7.06,4973
10191,"Comedy, Parody, School, Sci-Fi, Shounen",OVA,6,7.06,19904
1637,"Drama, Historical, Romance, Shoujo, Shounen Ai",OVA,1,7.06,6105
3281,"Action, Comedy, Shounen, Sports",TV,46,7.06,676
3019,"Action, Adventure, Comedy, Shounen",Special,1,7.06,2693
673,Comedy,Special,27,7.06,9210
9712,"Comedy, Parody, School, Shoujo Ai",TV,12,7.06,40502
32534,"Adventure, Fantasy, Historical, Martial Arts, Supernatural",Movie,1,7.08,499
16910,"Comedy, Fantasy, Slice of Life",TV,13,7.06,25564
12119,"School, Slice of Life, Supernatural",TV,12,7.06,26883
1152,"Comedy, Mecha, Police, Sci-Fi, Shounen",OVA,6,7.06,5062
32468,Music,Music,1,7.06,1760
25099,"Comedy, Ecchi, Harem, Romance, School",TV,12,7.06,77774
12281,"Action, Comedy, Mecha, Sci-Fi",TV,12,7.06,19427
1710,"Action, Adventure, Comedy, Game, Mecha, Sci-Fi, Shounen",TV,56,7.06,19212
12223,"Action, Adventure, Sci-Fi, Shounen, Super Power",Movie,1,7.06,2438
31374,"Comedy, Parody, School, Shounen",TV,12,7.06,52928
32409,"Comedy, Demons, Ecchi",Special,5,7.06,3495
10014,"Drama, Historical",TV,13,7.06,3563
3174,"Comedy, Romance, Slice of Life, Supernatural",Special,2,7.06,12223
21409,Music,Music,1,7.06,2408
1897,"Adventure, Mecha, School, Sci-Fi, Shounen",TV,51,7.06,592
308,"Drama, Fantasy, Mystery, Sci-Fi, Shounen",TV,26,7.06,11165
2404,"Action, Horror, Shounen, Supernatural",TV,11,7.06,93637
10737,"Comedy, School, Seinen, Slice of Life",Special,11,7.05,12631
8285,"Action, Adventure, Mecha, Sci-Fi",TV,22,7.05,524
1798,"Comedy, Drama, Parody",OVA,1,7.05,3841
834,"Adventure, Comedy, Drama, Fantasy, Shounen, Supernatural",Special,1,7.05,73241
2692,"Action, Comedy, Parody",OVA,3,7.05,989
1844,"Action, Comedy, Mystery",TV,26,7.05,7830
8728,"School, Supernatural",Special,1,7.05,18422
2172,"Comedy, Ecchi, Kids, School",Movie,1,7.05,1051
2595,"Drama, Ecchi, Romance, School",TV,13,7.05,25225
502,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",Movie,1,7.05,30279
22695,"Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",Special,1,7.05,4251
870,"Comedy, Fantasy, Parody",OVA,2,7.05,11596
1465,"Action, Mecha, School, Sci-Fi, Seinen",TV,10,7.05,3300
2749,"Adventure, Comedy",TV,40,7.05,428
811,"Comedy, Drama, Ecchi, Romance, School",OVA,6,7.05,17276
4935,"Comedy, Historical, Kids",TV,296,7.05,720
6566,"Comedy, Sci-Fi",Special,1,7.05,2087
143,"Drama, Magic, Mecha, Romance, Shoujo Ai, Shounen, Supernatural",TV,12,7.05,42927
3318,"Drama, Romance",OVA,4,7.05,21064
5235,"Fantasy, Game",TV,51,7.05,528
1400,"Action, Adventure, Comedy, Drama, Mecha, Music, Sci-Fi, Shounen",Movie,1,7.05,5270
4807,"Adventure, Comedy, Mecha",TV,46,7.05,492
2573,"Adventure, Drama, Slice of Life",TV,50,7.05,742
196,"Comedy, Drama, Harem, School, Sci-Fi",TV,12,7.05,59164
19845,Comedy,Special,13,7.05,6311
31231,"Adventure, Fantasy, Kids",Movie,1,7.05,3572
34325,"Action, Adventure, Comedy, Fantasy, Kids",Special,2,7.05,1454
1119,"Adventure, Comedy, Drama, Fantasy, Kids",Movie,1,7.05,58359
1553,"Action, Adventure, Sci-Fi",OVA,4,7.05,3279
1489,"Comedy, Ecchi, Magic, Parody, Vampire",Special,3,7.05,4684
10572,"Comedy, Ecchi, School, Sports",TV,12,7.05,46940
1256,"Adventure, Sci-Fi, Shounen",Movie,1,7.05,10277
789,"Drama, Fantasy, Psychological, Supernatural",TV,6,7.05,32297
14617,"Action, Adventure, Historical, Samurai, Seinen",Special,1,7.05,4741
24133,"Action, Ecchi, Fantasy, Harem, Military, Romance, Supernatural",TV,12,7.05,99133
10923,"Comedy, Mystery, Super Power",Special,1,7.05,5050
15673,Music,Music,1,7.05,2630
1720,"Comedy, Drama, Harem, Romance, School",OVA,3,7.05,4754
30547,"Fantasy, Magic",OVA,1,7.05,2540
26453,"Music, School",TV,50,7.05,3334
5992,"Comedy, Drama, Romance, School, Shounen, Slice of Life",TV,112,7.05,550
2006,"Adventure, Comedy, Fantasy, Game, Shounen",Movie,1,7.05,26934
303,"Comedy, Magic, Supernatural",TV,48,7.04,15937
3266,"Comedy, Drama, Romance",Special,1,7.04,12647
3359,"Action, Fantasy, Historical, Shoujo, Supernatural",TV,13,7.04,41920
280,"Adventure, Comedy, Fantasy, Shoujo",TV,51,7.04,1511
1797,"Comedy, Drama, Parody",OVA,1,7.04,5794
5116,"School, Shoujo Ai, Slice of Life",OVA,1,7.04,16405
27653,"Comedy, Kids, Shounen",Movie,1,7.04,478
17827,"Harem, Romance, School",TV,12,7.04,46874
8624,"Action, Adventure, Comedy, Fantasy, Shounen",TV,30,7.04,22723
28221,"Action, Comedy, Fantasy",TV,12,7.04,36463
5155,"Drama, Historical, Romance",TV,11,7.04,8554
19261,"Comedy, Parody",Special,6,7.04,5566
18343,"Military, School",Special,6,7.04,5867
2280,Comedy,TV,61,7.04,607
2999,"Drama, Historical",OVA,1,7.04,1069
10079,"Comedy, Ecchi, Harem, Romance, School",TV,12,7.04,85178
21511,"Action, Military, School, Sci-Fi, Slice of Life",TV,12,7.04,100999
32376,"Mystery, Shounen",Special,1,7.04,625
15819,"Mystery, Shounen",OVA,2,7.04,782
580,Comedy,TV,10,7.04,4436
10122,"Drama, Music, Sci-Fi, Seinen, Slice of Life",Special,1,7.04,7198
1431,"Action, Adventure, Comedy, Shounen",Special,1,7.04,3279
1504,"Drama, Mecha, Military, Sci-Fi",OVA,1,7.04,5199
31884,"Action, Fantasy, Magic, School, Shoujo, Slice of Life",TV,48,7.04,3865
1951,"Adventure, Fantasy, Horror, Sci-Fi, Supernatural",Movie,3,7.04,9568
4232,"Mecha, Sci-Fi",OVA,3,7.04,6864
30514,Music,ONA,1,7.04,17116
12591,"Kids, Magic",OVA,3,7.04,799
32634,"Comedy, Shounen",Special,12,7.04,4250
33606,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",Special,1,7.04,4166
17115,"Action, Adventure, Comedy, Fantasy, Kids",TV,14,7.04,13647
1525,"Action, Adventure, Comedy, Fantasy, Kids",Special,1,7.04,13929
16678,"Adventure, Comedy, Fantasy, Kids",Movie,1,7.04,3849
32160,"Action, Comedy, Fantasy, Magic, Music, Shoujo",Movie,1,7.04,699
31559,Sports,TV,12,7.04,79630
5996,"Action, Comedy, Shounen, Sports",Special,1,7.04,5000
1357,"Action, Martial Arts, Sci-Fi, Shounen",OVA,3,7.04,6426
28625,"Historical, Psychological, Sci-Fi",Movie,1,7.04,31182
7768,"Comedy, Mystery, Super Power",TV,12,7.04,28812
4208,"Action, Mecha",TV,51,7.04,821
2625,"Comedy, Fantasy, Kids, Sci-Fi, Shounen",Movie,1,7.04,621
4166,"Comedy, Ecchi, Romance",OVA,2,7.04,4412
687,"Adventure, Comedy, Fantasy, Magic, Romance, Sci-Fi, Shoujo, Supernatural",TV,52,7.04,67936
711,"Drama, Military, Sci-Fi, Space",Movie,1,7.04,2154
8422,"Comedy, Shoujo, Vampire",Special,1,7.04,23727
2746,"Action, Military, Sci-Fi",Movie,1,7.04,14754
19023,"Drama, Music",TV,12,7.04,29679
6165,"Drama, Harem, Music, Romance",TV,13,7.04,24889
6489,"Action, Adventure, Comedy, Drama, Ecchi, Fantasy, Harem, Magic, Romance, School",Special,7,7.04,23532
1249,"Action, Adventure, Comedy, Mecha, Military, Sci-Fi, Space",TV,26,7.04,6753
31763,"Action, Game, Romance, School, Sci-Fi",Movie,1,7.03,21916
1762,"Action, Adventure, Drama, Fantasy, Historical",OVA,6,7.03,10953
10431,"Comedy, Parody",ONA,1,7.03,18934
11703,"Action, Comedy, School, Shounen, Super Power, Supernatural",TV,13,7.03,135255
891,"Action, Adventure, Comedy, Fantasy, Sci-Fi, Shounen, Super Power",Movie,1,7.03,27194
12035,"Drama, Psychological, Seinen, Thriller",Movie,1,7.03,2697
9347,"Comedy, Fantasy, Harem, Romance, Vampire",OVA,1,7.03,18682
1929,"Action, Comedy, Fantasy, Magic, Shoujo",TV,47,7.03,7189
981,"Comedy, Ecchi, Harem, Romance, School, Shounen",OVA,4,7.03,19508
20945,"Action, Adventure, Comedy, Sci-Fi",TV,26,7.03,908
11281,"Action, Comedy, Mecha, Parody, Samurai, Shounen",Special,1,7.03,613
5968,"Action, Comedy, Martial Arts, Sci-Fi, Shounen, Sports",TV,13,7.03,2019
18045,"Drama, Romance, School",Special,1,7.03,15430
1578,"Adventure, Comedy, Drama, Fantasy, Magic, Romance, Sci-Fi, Shoujo",TV,13,7.03,6786
1032,"Adventure, Drama, Historical, Romance",Movie,1,7.03,3536
33197,"Game, Psychological",TV,12,7.03,21893
1415,"Action, Adventure, Comedy, Shounen",Special,1,7.03,3235
9630,"Comedy, Historical",Special,7,7.03,3232
2613,"Adventure, Drama, Sci-Fi",TV,24,7.03,931
2235,"Drama, Psychological, Sci-Fi",Special,1,7.03,15958
1174,"Fantasy, Magic, Romance",OVA,1,7.03,12271
31442,"Action, Comedy, Fantasy, Slice of Life, Supernatural",TV,13,7.03,168482
229,"Comedy, Martial Arts, Parody",TV,12,7.03,23125
28431,"Action, Adventure, Fantasy, Kids",ONA,1,7.04,4068
6201,"Comedy, Ecchi, Harem, School",TV,12,7.03,104098
1954,"Action, Adventure, Fantasy",OVA,3,7.03,9637
1942,"Adventure, Sci-Fi",TV,12,7.03,4794
28105,"Adventure, Comedy",Special,2,7.03,11669
33491,"Comedy, Shoujo, Slice of Life",OVA,1,7.03,2480
508,"Adventure, Comedy, Kids",TV,296,7.03,29433
1549,"Adventure, Drama, Fantasy, Sci-Fi",Movie,1,7.02,2078
2832,"Adventure, Comedy, Drama, Fantasy, Game, Magic, Martial Arts, Mecha, School, Sci-Fi, Slice of Life, Super Power, Supernatural",Special,15,7.02,12926
971,"Action, Adventure, Kids, Mecha, Sci-Fi, Shounen, Super Power",TV,50,7.02,9331
4999,"Comedy, Ecchi, Harem, Martial Arts, Romance, Shounen",TV,12,7.02,110748
23369,Comedy,Special,1,7.02,6812
1668,"Action, Adventure, Comedy, Sci-Fi, Shounen, Sports",TV,52,7.02,22429
1186,"Action, Adventure, Comedy, Drama, School, Sci-Fi, Shounen, Sports",TV,26,7.02,4806
8440,Comedy,Special,7,7.02,33923
3456,"Romance, School, Shoujo Ai",ONA,1,7.02,20294
2118,"Action, Shounen, Sports",Movie,1,7.02,2819
1890,"Drama, Fantasy, Music, Sci-Fi, Shoujo",Music,1,7.02,8524
10116,Comedy,Movie,1,7.02,795
956,"Adventure, Mecha, Sci-Fi, Shounen",TV,44,7.02,919
24169,"Comedy, Mystery",ONA,1,7.02,2403
3031,"Adventure, Comedy, Drama, Fantasy, Shounen",Movie,1,7.02,11973
993,"Comedy, Drama, Harem, Mecha, Romance, Sci-Fi",Special,1,7.02,3631
7559,"Action, Fantasy, Magic, Romance, Shounen, Supernatural",OVA,2,7.02,23498
126,"Comedy, Drama, Romance",TV,13,7.02,21516
3519,Comedy,TV,13,7.02,641
4240,"Action, Adventure, Mecha, Space",TV,39,7.02,886
12481,"Comedy, Demons, Horror, Mystery, Supernatural, Vampire",TV,25,7.02,603
2230,"Drama, Magic, Shoujo",TV,50,7.02,2080
11161,"Comedy, Ecchi, Romance, School",Special,1,7.02,17770
642,"Ecchi, Romance, Shounen",Special,1,7.02,13415
1192,"Horror, Psychological, Supernatural",Movie,1,7.02,22853
2487,"Adventure, Drama, Fantasy, Sci-Fi",TV,39,7.02,756
10213,"Comedy, Ecchi, Harem, Martial Arts, Romance, School, Super Power",TV,12,7.02,116683
2501,"Adventure, Comedy",TV,26,7.02,973
2201,"Action, Adventure, Drama, Fantasy, Kids",Movie,1,7.02,34055
212,"Action, Adventure, Comedy, Mecha, Sci-Fi, Super Power",Movie,1,7.02,7846
11227,"Action, Comedy, Mecha, Sci-Fi",TV,12,7.02,41486
29317,"Comedy, Ecchi, Harem, Romance",Special,1,7.01,41444
419,"Adventure, Comedy, Historical, Shounen, Supernatural",TV,26,7.02,38580
8677,Historical,Special,1,7.02,231
11751,"Action, Music, Sci-Fi",TV,13,7.02,47588
7375,"Comedy, Parody",Special,4,7.02,18190
2578,"Adventure, Comedy, Fantasy, Kids",TV,52,7.02,656
1587,"Demons, Historical, Supernatural",TV,25,7.02,10364
2715,Adventure,Movie,1,7.02,1138
1540,"Romance, Shounen, Sports",Special,1,7.02,1627
1111,"Action, Adventure, Comedy, Ecchi, Mecha, Sci-Fi, Space",OVA,1,7.02,5170
31909,"Comedy, Slice of Life",Special,1,7.02,4284
1024,"Action, Drama",OVA,2,7.02,4296
1248,"Action, Drama, Mecha, Military, Romance, Sci-Fi, Space",OVA,1,7.02,5564
29223,"Action, Mecha, Sci-Fi",Special,1,7.01,6895
5755,"Action, Mecha, Military, Sci-Fi, Shounen, Space",OVA,3,7.01,740
492,"Action, Adventure, Mecha, Sci-Fi",Movie,1,7.01,11524
405,"Horror, Supernatural, Vampire",Movie,1,7.01,67778
2122,"Action, Shounen, Sports",OVA,1,7.01,2313
3690,"Adventure, Comedy, Mecha, Romance",TV,21,7.01,382
2055,"Adventure, Drama, Mystery, Slice of Life",Movie,1,7.01,850
2722,"Action, Adventure, Sci-Fi, Space",Movie,1,7.01,2018
12565,"Action, Fantasy, Magic, Romance, Shounen, Supernatural",OVA,1,7.01,43469
5136,Action,Movie,1,7.01,987
6734,"Sci-Fi, Space",Special,1,7.01,799
3854,"Drama, Sci-Fi, Space",OVA,4,7.01,1236
7109,"Action, Adventure, Fantasy, Magic",TV,52,7.01,201
3710,"Horror, Supernatural",TV,11,7.01,6649
3227,"Action, Fantasy, Historical, Military, Shoujo",Special,1,7.01,2355
4190,"Comedy, Fantasy, Shoujo",Special,1,7.01,1010
31234,"Comedy, Seinen, Slice of Life",Special,12,7.01,17038
5043,Music,Special,6,7.01,1039
8277,"Action, Comedy, Ecchi, Harem, Samurai, School",TV,12,7.01,99201
641,"Comedy, Ecchi, Romance, Shounen",Special,1,7.01,13562
20423,"Fantasy, Mystery",Special,1,7.01,18722
5914,"Comedy, Ecchi, Shoujo Ai, Slice of Life",TV,13,7.01,23757
15783,"Action, Adventure, Comedy, Mystery, Shounen",Special,1,7.01,1773
193,"Comedy, Drama, Ecchi, Harem, Magic, Romance, School",TV,24,7.01,61004
2016,"Drama, Fantasy, Horror, Mystery",OVA,1,7.01,3708
1040,"Shoujo, Slice of Life",TV,47,7.01,1519
9693,"Drama, Sports",TV,10,7.01,15952
3615,"Comedy, Fantasy, Harem, Romance, Shoujo",TV,13,7.01,24149
5023,"Action, Adventure, Historical, Martial Arts, Samurai",TV,26,7.01,650
561,"Adventure, Mecha, Sci-Fi, Shounen",TV,25,7.01,11293
1166,"Adventure, Mecha, Sci-Fi, Shounen",OVA,6,7.01,2410
4332,"Action, Mystery",TV,39,7.01,282
2029,"Drama, Fantasy, Romance",Movie,1,7.01,2007
20021,"Action, Adventure, Fantasy, Game, Romance",Special,1,7,121722
12727,"Comedy, Historical, Seinen",Special,2,7.01,1953
2493,"Drama, School, Sports",Movie,1,7.01,1032
1129,"Comedy, Romance, Sci-Fi",Special,1,7.01,2495
1481,"Action, Adventure, Comedy, Drama, Romance, Sci-Fi",Special,2,7.01,1815
30355,"Comedy, School, Slice of Life",TV,13,7.01,22773
11837,"Action, Drama, Horror, Romance, Sci-Fi, Seinen, Supernatural",TV,13,7.01,65633
9547,"Drama, Historical, Slice of Life",Movie,1,7,1480
3631,"Adventure, Fantasy",TV,39,7,931
750,"Comedy, Slice of Life",TV,12,7,6960
6246,Drama,OVA,1,7,1595
25437,"Harem, Romance, Shoujo",OVA,2,7,10286
2684,"Action, Sci-Fi, Shounen, Sports",TV,13,7,5193
2121,"Action, Shounen, Sports",Movie,1,7,2334
32483,"School, Sports",TV,12,7,29219
514,"Drama, Horror, Magic, Psychological, Romance, Supernatural",OVA,3,7,40318
22699,"Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen, Slice of Life, Super Power",Special,1,7,4153
124,"Adventure, Drama, Fantasy, Romance, Shoujo",OVA,4,7,11740
9154,"Mystery, Shounen",Movie,1,7,631
2215,"Mecha, Sci-Fi",TV,26,7,4633
5091,"Adventure, Comedy, Historical, Supernatural",TV,24,7,523
3462,"Drama, Shoujo, Slice of Life",OVA,1,7,600
1917,"Mecha, Military, Sci-Fi, Space",OVA,3,7,8274
33546,"Action, Fantasy, Game",ONA,1,7,854
1792,"Action, Adventure, Mecha, Sci-Fi, Shounen",TV,26,7,6551
13377,"Comedy, School, Seinen, Slice of Life",TV,13,7,17283
19365,"Action, Comedy, Parody",TV,22,7,74324
30806,"Action, Drama, Historical, Mecha, Military, Sci-Fi",TV,12,7,51632
884,"Action, Fantasy",Movie,1,7,13231
19841,"Comedy, Josei, Slice of Life",TV,14,7,18072
3248,"Action, Drama, Historical, Supernatural",Special,5,7,1892
21851,"Parody, School, Slice of Life",TV,12,7,2084
5830,"Comedy, Kids",TV,59,7,322
3501,"Adventure, Fantasy, Historical, Romance",TV,13,7,3038
6479,"Romance, Shoujo Ai, Slice of Life",Special,1,6.99,15078
2274,Music,Music,1,6.99,12267
1841,Comedy,Special,4,6.99,5579
292,"Drama, Shounen, Sports",TV,26,6.99,12662
896,"Adventure, Comedy, Fantasy, Sci-Fi, Shounen",Movie,1,6.99,57840
118,"Adventure, Comedy, Fantasy",OVA,4,6.99,5771
2973,"Fantasy, Sci-Fi",OVA,1,6.99,2115
603,"Action, Comedy, Fantasy, Magic, Shoujo",TV,49,6.99,17671
12163,"Drama, Sci-Fi",Movie,1,6.99,443
2569,"Adventure, Drama",TV,52,6.99,3035
636,"Adventure, Comedy, Drama, Martial Arts, Samurai, Shounen",TV,13,6.99,6733
2772,"Action, Fantasy, Shounen",TV,26,6.99,16502
1768,"Action, Adventure, Drama, Mecha, Sci-Fi, Shounen",OVA,4,6.99,1710
5967,"Action, Comedy, Martial Arts, Sci-Fi, Shounen, Sports",TV,13,6.99,2435
3547,"Comedy, Police",Movie,1,6.99,504
5891,Mecha,TV,45,6.99,698
20889,Psychological,Movie,1,6.99,12270
6794,"Action, Martial Arts, Super Power",Special,1,6.99,6302
13247,"Adventure, Comedy, Shounen",Special,1,6.99,1462
32153,"Drama, Magic, Psychological, Thriller",Movie,1,6.99,5452
2707,"Adventure, Kids",TV,97,6.99,390
1509,"Adventure, Comedy, Magic, Romance, Shoujo",TV,13,6.99,11747
1935,"Action, Mecha, Music, Mystery, Romance, Sci-Fi",OVA,4,6.99,6483
936,"Adventure, Comedy, Drama, Fantasy, Shounen, Supernatural",Movie,1,6.99,97308
800,"Comedy, Sci-Fi, Slice of Life",TV,13,6.99,16711
4054,"Comedy, Slice of Life",TV,26,6.99,315
9884,Comedy,TV,56,6.99,1322
31756,"Action, Drama, Shounen, Supernatural, Vampire",Special,1,6.99,14248
2363,"Adventure, Comedy, Fantasy, Kids",TV,16,6.99,15461
6973,"Action, Historical, Military, Super Power",TV,13,6.99,28284
8800,"Action, Historical, Military, Super Power",Special,3,6.99,3667
1703,"Action, Drama",TV,13,6.99,5060
2492,"Drama, Romance, Sports",Movie,1,6.99,1076
3317,"Adventure, Sci-Fi",TV,77,6.99,370
1648,"Comedy, Romance, Sci-Fi",OVA,2,6.99,3993
1923,"Action, Adventure, Comedy, Drama, Romance, Sci-Fi",Movie,1,6.99,2745
2087,"Comedy, Fantasy, Mecha, Shounen",TV,26,6.99,1150
3196,"Drama, Historical, Kids, Shoujo, Slice of Life",TV,30,6.99,1019
2554,"Drama, Historical, Slice of Life",TV,51,6.98,2427
28391,"Drama, School, Sci-Fi, Sports",TV,12,6.98,72174
812,"Adventure, Drama, Magic, Sci-Fi",TV,13,6.98,17520
2090,"Action, Adventure, Mecha, Romance, Sci-Fi, Shounen",OVA,6,6.98,1556
10259,"Adventure, Supernatural",Movie,1,6.98,7639
1837,"Action, Adventure, Comedy, Parody, Sci-Fi, Shounen",TV,12,6.98,3462
2646,Fantasy,Movie,1,6.98,569
1930,"Comedy, Fantasy, Magic, Shoujo",Movie,1,6.98,3094
22189,"Comedy, Seinen",TV,12,6.98,27417
30039,Game,TV,50,6.98,1365
10604,"Action, Comedy, Mystery, Romance",Special,1,6.98,32988
31068,"Magic, Shoujo",TV,51,6.98,464
3349,"Action, Comedy, Sci-Fi, Super Power",TV,24,6.98,13368
28423,"Comedy, Romance, School, Shounen, Supernatural",TV,25,6.98,47036
10893,"Action, Fantasy, Supernatural",ONA,1,6.98,31096
6209,"Mecha, Music, Slice of Life",Special,11,6.98,3894
89,"Drama, Mecha, Military, Sci-Fi, Space",TV,51,6.98,12673
5395,"Action, Mecha, Sci-Fi",TV,51,6.98,405
18095,"Comedy, Ecchi, Romance, School",TV,12,6.98,76069
10549,"Action, Fantasy, Magic, Shoujo",Special,1,6.98,1642
12863,"Music, Shoujo, Slice of Life, Sports",TV,51,6.98,3347
9127,"Action, Comedy, Shounen, Supernatural",OVA,1,6.98,1664
300,"Action, Demons, Fantasy, Horror, Romance",OVA,4,6.97,15683
15411,"Romance, Shoujo",OVA,1,6.97,12690
8092,Historical,Movie,1,6.97,647
25045,Comedy,ONA,13,6.97,18119
11241,"Action, Adventure, Historical, Samurai, Seinen, Super Power",TV,12,6.97,82205
1817,"Comedy, Ecchi, Harem, Romance, Sci-Fi",Special,1,6.97,18412
25907,Sci-Fi,Movie,1,6.97,17105
261,"Comedy, Harem, Romance, Slice of Life",TV,13,6.97,9989
24347,"Shounen, Sports, Super Power",Movie,1,6.97,2280
2757,"Action, Comedy, Fantasy",TV,39,6.97,936
1501,Comedy,OVA,1,6.97,5044
